"time","lon","lat","alt","flight"
2017-07-15 05:59:19,-117.21098,32.73898,183,"AAL1275"
2017-07-15 05:59:36,-117.22542,32.74556,427,"AAL1275"
2017-07-15 05:59:52,-117.23941,32.7519,549,"AAL1275"
2017-07-15 06:00:08,-117.25574,32.75943,640,"AAL1275"
2017-07-15 06:00:24,-117.2731,32.76827,762,"AAL1275"
2017-07-15 06:00:40,-117.29313,32.77644,914,"AAL1275"
2017-07-15 06:00:56,-117.31548,32.77558,1128,"AAL1275"
2017-07-15 06:01:12,-117.33752,32.76405,1402,"AAL1275"
2017-07-15 06:01:29,-117.35017,32.74536,1585,"AAL1275"
2017-07-15 06:01:45,-117.35199,32.72305,1798,"AAL1275"
2017-07-15 06:02:02,-117.34089,32.70249,2012,"AAL1275"
2017-07-15 06:02:18,-117.32437,32.68811,2225,"AAL1275"
2017-07-15 06:02:34,-117.30359,32.67442,2438,"AAL1275"
2017-07-15 06:02:50,-117.28375,32.66154,2591,"AAL1275"
2017-07-15 06:03:06,-117.26344,32.64669,2835,"AAL1275"
2017-07-15 06:03:23,-117.24171,32.63356,3048,"AAL1275"
2017-07-15 06:03:39,-117.2161,32.62664,3200,"AAL1275"
2017-07-15 06:03:55,-117.18872,32.62663,3322,"AAL1275"
2017-07-15 06:04:11,-117.16112,32.62536,3353,"AAL1275"
2017-07-15 06:04:28,-117.12954,32.62423,3536,"AAL1275"
2017-07-15 06:04:44,-117.09939,32.62116,3688,"AAL1275"
2017-07-15 06:05:00,-117.06917,32.61751,3871,"AAL1275"
2017-07-15 06:05:16,-117.03968,32.61456,4084,"AAL1275"
2017-07-15 06:05:32,-117.00974,32.61157,4298,"AAL1275"
2017-07-15 06:07:17,-116.79824,32.62793,5273,"AAL1275"
2017-07-15 06:07:32,-116.77004,32.64355,5425,"AAL1275"
2017-07-15 06:08:06,-116.73501,32.69769,5791,"AAL1275"
2017-07-15 06:08:43,-116.70804,32.76328,6066,"AAL1275"
2017-07-15 06:09:13,-116.6826,32.81685,6309,"AAL1275"
2017-07-15 06:09:43,-116.65607,32.87068,6553,"AAL1275"
2017-07-15 06:10:13,-116.6285,32.9263,6797,"AAL1275"
2017-07-15 06:10:43,-116.60081,32.98251,7010,"AAL1275"
2017-07-15 06:11:13,-116.57329,33.0377,7254,"AAL1275"
2017-07-15 06:11:43,-116.54335,33.09462,7437,"AAL1275"
2017-07-15 06:12:13,-116.51853,33.14152,7590,"AAL1275"
2017-07-15 06:12:44,-116.48188,33.21126,7620,"AAL1275"
2017-07-15 06:13:14,-116.45189,33.26848,7711,"AAL1275"
2017-07-15 06:13:44,-116.4208,33.3278,7955,"AAL1275"
2017-07-15 06:14:14,-116.39112,33.38475,8108,"AAL1275"
2017-07-15 06:14:44,-116.36074,33.44308,8291,"AAL1275"
2017-07-15 06:15:14,-116.32946,33.50351,8412,"AAL1275"
2017-07-15 06:15:44,-116.30138,33.55751,8534,"AAL1275"
2017-07-15 06:16:17,-116.26637,33.62361,8656,"AAL1275"
2017-07-15 06:16:49,-116.22969,33.6931,8809,"AAL1275"
2017-07-15 06:17:19,-116.19326,33.76057,8961,"AAL1275"
2017-07-15 06:17:50,-116.15576,33.82224,9144,"AAL1275"
2017-07-15 06:18:20,-116.11854,33.88211,9357,"AAL1275"
2017-07-15 06:19:31,-116.027,34.02727,9449,"AAL1275"
2017-07-15 06:20:01,-115.98901,34.08709,9449,"AAL1275"
2017-07-15 06:20:31,-115.9506,34.14789,9449,"AAL1275"
2017-07-15 06:21:01,-115.91137,34.21005,9510,"AAL1275"
2017-07-15 06:21:31,-115.87543,34.26706,9662,"AAL1275"
2017-07-15 06:22:01,-115.83699,34.32793,9845,"AAL1275"
2017-07-15 06:22:34,-115.79561,34.3934,10028,"AAL1275"
2017-07-15 06:23:07,-115.7542,34.45876,10058,"AAL1275"
2017-07-15 06:23:37,-115.71613,34.519,10058,"AAL1275"
2017-07-15 06:24:08,-115.67611,34.58199,10058,"AAL1275"
2017-07-15 06:24:39,-115.63631,34.64455,10058,"AAL1275"
2017-07-15 06:25:09,-115.59831,34.70435,10058,"AAL1275"
2017-07-15 06:25:39,-115.56037,34.76385,10058,"AAL1275"
2017-07-15 06:26:15,-115.51395,34.83641,10058,"AAL1275"
2017-07-15 06:26:45,-115.47798,34.89286,10058,"AAL1275"
2017-07-15 06:27:16,-115.43632,34.95781,10058,"AAL1275"
2017-07-15 06:27:46,-115.39877,35.01631,10058,"AAL1275"
2017-07-15 06:28:16,-115.35992,35.07664,10058,"AAL1275"
2017-07-15 06:28:46,-115.32343,35.13316,10058,"AAL1275"
2017-07-15 06:29:16,-115.28378,35.19452,10058,"AAL1275"
2017-07-15 06:29:47,-115.24738,35.25078,10058,"AAL1275"
2017-07-15 06:30:17,-115.2063,35.31422,10058,"AAL1275"
2017-07-15 06:30:47,-115.16865,35.37222,10058,"AAL1275"
2017-07-15 06:31:17,-115.13071,35.43068,10058,"AAL1275"
2017-07-15 06:31:34,-115.10593,35.46822,10058,"AAL1275"
2017-07-15 06:31:49,-115.08453,35.4949,10058,"AAL1275"
2017-07-15 06:32:15,-115.03638,35.53975,10058,"AAL1275"
2017-07-15 06:32:49,-114.96976,35.589,10058,"AAL1275"
2017-07-15 06:33:21,-114.90183,35.63901,10058,"AAL1275"
2017-07-15 06:33:51,-114.84015,35.68415,10058,"AAL1275"
2017-07-15 06:34:21,-114.7789,35.72889,10058,"AAL1275"
2017-07-15 06:35:21,-114.66368,35.81378,10058,"AAL1275"
2017-07-15 06:35:51,-114.59494,35.86333,10058,"AAL1275"
2017-07-15 06:36:21,-114.53317,35.9076,10058,"AAL1275"
2017-07-15 06:36:51,-114.47234,35.95132,10058,"AAL1275"
2017-07-15 06:37:22,-114.4073,35.9981,10058,"AAL1275"
2017-07-15 06:37:52,-114.34593,36.04216,10058,"AAL1275"
2017-07-15 06:38:54,-114.22279,36.13797,10058,"AAL1275"
2017-07-15 06:39:27,-114.16203,36.18846,10058,"AAL1275"
2017-07-15 06:39:58,-114.10067,36.23948,10058,"AAL1275"
2017-07-15 06:40:38,-114.04747,36.28368,10058,"AAL1275"
2017-07-15 06:41:09,-114.07876,36.25768,10058,"AAL1275"
2017-07-15 06:42:05,-113.85932,36.43928,10058,"AAL1275"
2017-07-15 06:42:36,-113.80194,36.48648,10058,"AAL1275"
2017-07-15 06:43:06,-113.73842,36.53857,10058,"AAL1275"
2017-07-15 06:43:36,-113.67957,36.58685,10058,"AAL1275"
2017-07-15 06:44:06,-113.62096,36.63484,10058,"AAL1275"
2017-07-15 06:45:12,-113.49222,36.73977,10058,"AAL1275"
2017-07-15 06:45:42,-113.43378,36.78725,10058,"AAL1275"
2017-07-15 06:46:12,-113.37564,36.83427,10058,"AAL1275"
2017-07-15 06:46:42,-113.31661,36.88211,10058,"AAL1275"
2017-07-15 06:47:12,-113.25876,36.92894,10058,"AAL1275"
2017-07-15 06:47:42,-113.19979,36.97655,10058,"AAL1275"
2017-07-15 06:48:13,-113.14186,37.02337,10058,"AAL1275"
2017-07-15 06:48:43,-113.08222,37.07135,10058,"AAL1275"
2017-07-15 06:49:13,-113.02382,37.11829,10058,"AAL1275"
2017-07-15 06:49:43,-112.96387,37.16628,10058,"AAL1275"
2017-07-15 06:50:13,-112.90597,37.21252,10058,"AAL1275"
2017-07-15 06:50:43,-112.84595,37.26054,10058,"AAL1275"
2017-07-15 06:51:13,-112.78564,37.30883,10058,"AAL1275"
2017-07-15 06:51:43,-112.72756,37.35493,10058,"AAL1275"
2017-07-15 06:52:13,-112.66605,37.40375,10058,"AAL1275"
2017-07-15 06:52:43,-112.61314,37.44557,10058,"AAL1275"
2017-07-15 06:53:13,-112.54628,37.49844,10058,"AAL1275"
2017-07-15 06:53:43,-112.48621,37.54582,10058,"AAL1275"
2017-07-15 06:54:13,-112.42608,37.59307,10058,"AAL1275"
2017-07-15 06:54:45,-112.36798,37.63879,10058,"AAL1275"
2017-07-15 06:55:50,-112.22588,37.73422,10058,"AAL1275"
2017-07-15 06:56:50,-112.10658,37.80335,10058,"AAL1275"
2017-07-15 06:57:57,-111.93765,37.90073,10058,"AAL1275"
2017-07-15 06:59:02,-111.81306,37.97222,10058,"AAL1275"
2017-07-15 06:59:20,-111.8438,37.9546,10058,"AAL1275"
2017-07-15 06:59:57,-111.72564,38.0221,10058,"AAL1275"
2017-07-15 07:00:29,-111.58575,38.10161,10058,"AAL1275"
2017-07-15 07:00:59,-111.51768,38.14029,10058,"AAL1275"
2017-07-15 07:01:39,-111.42603,38.19211,10058,"AAL1275"
2017-07-15 07:02:45,-111.27736,38.27596,10058,"AAL1275"
2017-07-15 07:03:15,-111.20484,38.3167,10058,"AAL1275"
2017-07-15 07:03:51,-111.19309,38.32333,10058,"AAL1275"
2017-07-15 07:04:27,-111.03853,38.40985,10058,"AAL1275"
2017-07-15 07:04:57,-110.96944,38.44839,10058,"AAL1275"
2017-07-15 07:05:27,-110.89935,38.48748,10058,"AAL1275"
2017-07-15 07:05:57,-110.82819,38.527,10058,"AAL1275"
2017-07-15 07:06:27,-110.75854,38.5656,10058,"AAL1275"
2017-07-15 07:06:57,-110.69122,38.60284,10058,"AAL1275"
2017-07-15 07:08:07,-110.52855,38.69261,10058,"AAL1275"
2017-07-15 07:08:09,-110.52028,38.69722,10058,"AAL1275"
2017-07-15 07:08:40,-110.45589,38.73248,10058,"AAL1275"
2017-07-15 07:09:12,-110.37488,38.77676,10058,"AAL1275"
2017-07-15 07:09:44,-110.30351,38.8157,10058,"AAL1275"
2017-07-15 07:10:58,-110.12354,38.91385,10058,"AAL1275"
2017-07-15 07:12:13,-109.95618,39.00454,10058,"AAL1275"
2017-07-15 07:13:13,-109.80811,39.08428,10058,"AAL1275"
2017-07-15 07:13:43,-109.75848,39.11096,10058,"AAL1275"
2017-07-15 07:14:27,-109.63879,39.17506,10058,"AAL1275"
2017-07-15 07:14:58,-109.55907,39.21758,10058,"AAL1275"
2017-07-15 07:15:59,-109.41614,39.29377,10058,"AAL1275"
2017-07-15 07:16:29,-109.34473,39.33175,10058,"AAL1275"
2017-07-15 07:17:29,-109.20165,39.40732,10058,"AAL1275"
2017-07-15 07:17:59,-109.13049,39.44478,10058,"AAL1275"
2017-07-15 07:19:16,-109.03772,39.49357,10058,"AAL1275"
2017-07-15 07:20:27,-108.7828,39.62691,10058,"AAL1275"
2017-07-15 07:21:00,-108.70285,39.66838,10058,"AAL1275"
2017-07-15 07:22:00,-108.56015,39.74226,10058,"AAL1275"
2017-07-15 07:23:00,-108.41744,39.81601,10058,"AAL1275"
2017-07-15 07:24:00,-108.27349,39.88989,10058,"AAL1275"
2017-07-15 07:25:03,-108.12463,39.96584,10058,"AAL1275"
2017-07-15 07:25:33,-108.0526,40.00252,10058,"AAL1275"
2017-07-15 07:26:03,-107.98206,40.03853,10058,"AAL1275"
2017-07-15 07:26:33,-107.90564,40.07469,10058,"AAL1275"
2017-07-15 07:27:35,-107.74646,40.13521,10058,"AAL1275"
2017-07-15 07:28:13,-107.65051,40.17169,10058,"AAL1275"
2017-07-15 07:28:43,-107.57373,40.20099,10058,"AAL1275"
2017-07-15 07:29:13,-107.49766,40.22989,10058,"AAL1275"
2017-07-15 07:29:43,-107.42157,40.25871,10058,"AAL1275"
2017-07-15 07:30:13,-107.3476,40.28649,10058,"AAL1275"
2017-07-15 07:30:43,-107.27094,40.31526,10058,"AAL1275"
2017-07-15 07:31:13,-107.19287,40.34441,10058,"AAL1275"
2017-07-15 07:31:43,-107.11536,40.37325,10058,"AAL1275"
2017-07-15 07:32:44,-106.95648,40.43211,10058,"AAL1275"
2017-07-15 07:33:44,-106.7995,40.49011,10058,"AAL1275"
2017-07-15 07:34:44,-106.64917,40.54546,10058,"AAL1275"
2017-07-15 07:35:47,-106.47827,40.60785,10058,"AAL1275"
2017-07-15 07:36:47,-106.31952,40.66557,10058,"AAL1275"
2017-07-15 07:37:17,-106.24023,40.69434,10058,"AAL1275"
2017-07-15 07:37:47,-106.16126,40.72283,10058,"AAL1275"
2017-07-15 07:38:17,-106.08148,40.75136,10058,"AAL1275"
2017-07-15 07:38:48,-105.99953,40.78069,10058,"AAL1275"
2017-07-15 07:39:18,-105.91863,40.8096,10058,"AAL1275"
2017-07-15 07:39:48,-105.83832,40.83833,10058,"AAL1275"
2017-07-15 07:40:18,-105.7597,40.86635,10058,"AAL1275"
2017-07-15 07:40:48,-105.677,40.89574,10058,"AAL1275"
2017-07-15 07:41:19,-105.59347,40.92528,10058,"AAL1275"
2017-07-15 07:41:49,-105.51457,40.95317,10058,"AAL1275"
2017-07-15 07:42:19,-105.4313,40.98254,10058,"AAL1275"
2017-07-15 07:42:55,-105.34678,41.0122,10058,"AAL1275"
2017-07-15 07:43:25,-105.25201,41.04524,10058,"AAL1275"
2017-07-15 07:43:56,-105.17268,41.07281,10241,"AAL1275"
2017-07-15 07:44:26,-105.08928,41.10162,10485,"AAL1275"
2017-07-15 07:44:56,-105.00526,41.13072,10668,"AAL1275"
2017-07-15 07:45:26,-104.93848,41.15382,10820,"AAL1275"
2017-07-15 07:45:56,-104.84528,41.18598,11003,"AAL1275"
2017-07-15 07:46:26,-104.76282,41.21278,11156,"AAL1275"
2017-07-15 07:46:56,-104.68152,41.23233,11278,"AAL1275"
2017-07-15 07:47:27,-104.59399,41.2532,11278,"AAL1275"
2017-07-15 07:47:57,-104.51038,41.27303,11278,"AAL1275"
2017-07-15 07:48:27,-104.42511,41.29298,11278,"AAL1275"
2017-07-15 07:48:58,-104.33966,41.31299,11278,"AAL1275"
2017-07-15 07:49:28,-104.25409,41.33313,11278,"AAL1275"
2017-07-15 07:50:28,-104.08622,41.37195,11278,"AAL1275"
2017-07-15 07:51:35,-103.90933,41.41259,11278,"AAL1275"
2017-07-15 07:52:35,-103.72717,41.45407,11278,"AAL1275"
2017-07-15 07:53:36,-103.55763,41.49248,11278,"AAL1275"
2017-07-15 07:54:17,-103.44514,41.51784,11278,"AAL1275"
2017-07-15 07:54:49,-103.38096,41.53228,11278,"AAL1275"
2017-07-15 07:55:51,-103.1688,41.57945,11278,"AAL1275"
2017-07-15 07:56:52,-102.99651,41.61722,11278,"AAL1275"
2017-07-15 07:57:52,-102.82073,41.65585,11278,"AAL1275"
2017-07-15 07:58:55,-102.64033,41.6949,11278,"AAL1275"
2017-07-15 07:59:57,-102.45962,41.7339,11278,"AAL1275"
2017-07-15 08:01:01,-102.27345,41.77365,11278,"AAL1275"
2017-07-15 08:02:05,-102.0893,41.81243,11278,"AAL1275"
2017-07-15 08:02:06,-102.10667,41.81417,11278,"AAL1275"
2017-07-15 08:03:05,-101.91397,41.84911,11278,"AAL1275"
2017-07-15 08:04:07,-101.73696,41.88597,11278,"AAL1275"
2017-07-15 08:05:07,-101.56111,41.92218,11278,"AAL1275"
2017-07-15 08:06:07,-101.38548,41.95804,11278,"AAL1275"
2017-07-15 08:07:08,-101.21049,41.99355,11278,"AAL1275"
2017-07-15 08:07:38,-101.12391,42.01085,11278,"AAL1275"
2017-07-15 08:08:08,-101.03609,42.02815,11278,"AAL1275"
2017-07-15 08:08:38,-100.94838,42.04555,11278,"AAL1275"
2017-07-15 08:09:14,-100.846,42.06587,11278,"AAL1275"
2017-07-15 08:09:48,-100.74669,42.08556,11278,"AAL1275"
2017-07-15 08:10:48,-100.57222,42.11998,11278,"AAL1275"
2017-07-15 08:11:18,-100.48824,42.13643,11278,"AAL1275"
2017-07-15 08:12:18,-100.30843,42.17125,11278,"AAL1275"
2017-07-15 08:13:18,-100.13064,42.20526,11278,"AAL1275"
2017-07-15 08:13:48,-100.04118,42.22232,11278,"AAL1275"
2017-07-15 08:14:18,-99.95355,42.23895,11278,"AAL1275"
2017-07-15 08:14:48,-99.86572,42.25557,11278,"AAL1275"
2017-07-15 08:15:49,-99.69244,42.28798,11278,"AAL1275"
2017-07-15 08:16:19,-99.59905,42.30528,11278,"AAL1275"
2017-07-15 08:17:19,-99.4219,42.33801,11278,"AAL1275"
2017-07-15 08:18:19,-99.24589,42.37022,11278,"AAL1275"
2017-07-15 08:19:27,-99.041,42.40736,11278,"AAL1275"
2017-07-15 08:20:34,-98.84599,42.44225,11278,"AAL1275"
2017-07-15 08:21:37,-98.65838,42.47156,11278,"AAL1275"
2017-07-15 08:21:38,-98.68333,42.46944,11278,"AAL1275"
2017-07-15 08:22:48,-98.44237,42.48267,11278,"AAL1275"
2017-07-15 08:23:49,-98.25679,42.49178,11278,"AAL1275"
2017-07-15 08:24:49,-98.07303,42.50033,11278,"AAL1275"
2017-07-15 08:25:49,-97.88943,42.5088,11278,"AAL1275"
2017-07-15 08:26:19,-97.79652,42.51276,11278,"AAL1275"
2017-07-15 08:26:49,-97.71053,42.51627,11278,"AAL1275"
2017-07-15 08:27:23,-97.64042,42.51909,11278,"AAL1275"
2017-07-15 08:27:53,-97.51229,42.52445,11278,"AAL1275"
2017-07-15 08:28:23,-97.42356,42.52822,11278,"AAL1275"
2017-07-15 08:29:23,-97.23852,42.53571,11278,"AAL1275"
2017-07-15 08:30:23,-97.05424,42.54246,11278,"AAL1275"
2017-07-15 08:31:23,-96.86889,42.54941,11278,"AAL1275"
2017-07-15 08:32:24,-96.68293,42.55568,11278,"AAL1275"
2017-07-15 08:33:24,-96.49541,42.56173,11278,"AAL1275"
2017-07-15 08:34:24,-96.30965,42.56763,11278,"AAL1275"
2017-07-15 08:34:54,-96.21635,42.57035,11278,"AAL1275"
2017-07-15 08:35:24,-96.12488,42.57298,11278,"AAL1275"
2017-07-15 08:35:57,-96.01929,42.57598,11278,"AAL1275"
2017-07-15 08:36:27,-95.92272,42.57868,11278,"AAL1275"
2017-07-15 08:36:58,-95.82856,42.58122,11278,"AAL1275"
2017-07-15 08:37:58,-95.64435,42.58589,11278,"AAL1275"
2017-07-15 08:39:00,-95.4588,42.59027,11278,"AAL1275"
2017-07-15 08:39:34,-95.34947,42.5928,11278,"AAL1275"
2017-07-15 08:40:04,-95.24585,42.595,11278,"AAL1275"
2017-07-15 08:41:04,-95.06083,42.59875,11278,"AAL1275"
2017-07-15 08:42:04,-94.87269,42.60214,11278,"AAL1275"
2017-07-15 08:43:04,-94.68522,42.60545,11278,"AAL1275"
2017-07-15 08:44:05,-94.49609,42.60829,11278,"AAL1275"
2017-07-15 08:45:05,-94.30496,42.61089,11278,"AAL1275"
2017-07-15 08:45:40,-94.19865,42.60823,11278,"AAL1275"
2017-07-15 08:46:11,-94.10745,42.60544,11278,"AAL1275"
2017-07-15 08:46:41,-94.00637,42.60233,11278,"AAL1275"
2017-07-15 08:47:11,-93.91569,42.59944,11278,"AAL1275"
2017-07-15 08:47:41,-93.81998,42.59628,11278,"AAL1275"
2017-07-15 08:48:11,-93.72833,42.59325,11278,"AAL1275"
2017-07-15 08:48:56,-93.59515,42.5905,11278,"AAL1275"
2017-07-15 08:49:26,-93.4955,42.58869,11278,"AAL1275"
2017-07-15 08:49:56,-93.40078,42.58669,11278,"AAL1275"
2017-07-15 08:50:26,-93.32355,42.58493,11278,"AAL1275"
2017-07-15 08:50:56,-93.2266,42.5825,11278,"AAL1275"
2017-07-15 08:51:26,-93.14049,42.58026,11278,"AAL1275"
2017-07-15 08:52:06,-93.01631,42.5771,11278,"AAL1275"
2017-07-15 08:53:06,-92.82029,42.5717,11278,"AAL1275"
2017-07-15 08:54:07,-92.63372,42.56625,11278,"AAL1275"
2017-07-15 08:55:09,-92.45123,42.56113,11034,"AAL1275"
2017-07-15 08:56:09,-92.27187,42.55503,10759,"AAL1275"
2017-07-15 08:57:10,-92.08025,42.54861,10668,"AAL1275"
2017-07-15 08:58:10,-91.9002,42.54254,10668,"AAL1275"
2017-07-15 08:59:12,-91.70946,42.53557,10668,"AAL1275"
2017-07-15 09:00:13,-91.52991,42.5285,10363,"AAL1275"
2017-07-15 09:01:13,-91.34951,42.52126,10058,"AAL1275"
2017-07-15 09:02:14,-91.16768,42.51369,10058,"AAL1275"
2017-07-15 09:03:15,-90.99283,42.50624,10058,"AAL1275"
2017-07-15 09:04:15,-90.81561,42.49824,10058,"AAL1275"
2017-07-15 09:05:15,-90.63871,42.4899,10058,"AAL1275"
2017-07-15 09:06:19,-90.45443,42.48088,10058,"AAL1275"
2017-07-15 09:07:19,-90.27696,42.47207,10058,"AAL1275"
2017-07-15 09:08:22,-90.08751,42.46272,9388,"AAL1275"
2017-07-15 09:09:22,-89.90743,42.45232,8321,"AAL1275"
2017-07-15 09:10:22,-89.72553,42.44358,7955,"AAL1275"
2017-07-15 09:11:24,-89.54688,42.43369,7193,"AAL1275"
2017-07-15 09:12:24,-89.39943,42.42476,6553,"AAL1275"
2017-07-15 09:13:24,-89.23539,42.41519,5852,"AAL1275"
2017-07-15 09:14:25,-89.05435,42.40411,4999,"AAL1275"
2017-07-15 09:15:25,-88.9013,42.3948,4298,"AAL1275"
2017-07-15 09:16:25,-88.76753,42.38626,3658,"AAL1275"
2017-07-15 09:17:35,-88.59273,42.37008,3292,"AAL1275"
2017-07-15 09:18:16,-88.49968,42.35696,3292,"AAL1275"
2017-07-15 09:18:31,-88.46872,42.34666,3292,"AAL1275"
2017-07-15 09:18:50,-88.43164,42.32643,3292,"AAL1275"
2017-07-15 09:19:20,-88.37779,42.29187,3292,"AAL1275"
2017-07-15 09:19:50,-88.32384,42.2574,3292,"AAL1275"
2017-07-15 09:20:20,-88.26947,42.22261,3292,"AAL1275"
2017-07-15 09:20:50,-88.21536,42.18792,3292,"AAL1275"
2017-07-15 09:21:08,-88.18232,42.16695,3292,"AAL1275"
2017-07-15 09:21:48,-88.10785,42.13367,3292,"AAL1275"
2017-07-15 09:22:17,-88.05812,42.11232,3292,"AAL1275"
2017-07-15 09:22:34,-88.02948,42.1006,3139,"AAL1275"
2017-07-15 09:22:50,-88.00386,42.08859,3018,"AAL1275"
2017-07-15 09:23:08,-87.97473,42.07536,2896,"AAL1275"
2017-07-15 09:23:22,-87.95227,42.06526,2804,"AAL1275"
2017-07-15 09:23:39,-87.925,42.05352,2621,"AAL1275"
2017-07-15 09:23:56,-87.89451,42.04894,2469,"AAL1275"
2017-07-15 09:24:11,-87.86745,42.04913,2316,"AAL1275"
2017-07-15 09:24:28,-87.83702,42.04872,2164,"AAL1275"
2017-07-15 09:24:44,-87.80849,42.04884,2012,"AAL1275"
2017-07-15 09:25:01,-87.77844,42.04915,1859,"AAL1275"
2017-07-15 09:25:15,-87.75412,42.04945,1768,"AAL1275"
2017-07-15 09:25:32,-87.72559,42.04954,1737,"AAL1275"
2017-07-15 09:25:48,-87.70074,42.04957,1707,"AAL1275"
2017-07-15 09:26:06,-87.67296,42.04972,1646,"AAL1275"
2017-07-15 09:26:21,-87.64971,42.04977,1615,"AAL1275"
2017-07-15 09:27:29,-87.65365,41.98137,1158,"AAL1275"
2017-07-15 09:27:50,-87.67695,41.97258,1128,"AAL1275"
2017-07-15 09:28:09,-87.69809,41.96759,1128,"AAL1275"
2017-07-15 09:28:26,-87.71906,41.96847,945,"AAL1275"
2017-07-15 09:28:41,-87.73804,41.96948,853,"AAL1275"
2017-07-15 09:28:57,-87.75676,41.96938,762,"AAL1275"
2017-07-15 09:29:13,-87.77434,41.96914,671,"AAL1275"
2017-07-15 09:29:30,-87.79124,41.96911,610,"AAL1275"
2017-07-15 09:29:45,-87.80581,41.96917,518,"AAL1275"
2017-07-15 09:30:01,-87.82194,41.96922,457,"AAL1275"
2017-07-15 09:30:17,-87.83702,41.96907,396,"AAL1275"
2017-07-15 09:30:33,-87.85215,41.96914,335,"AAL1275"
2017-07-15 05:46:27,-117.22701,32.74584,335,"UAL240"
2017-07-15 05:47:27,-117.28708,32.77533,1036,"UAL240"
2017-07-15 05:48:28,-117.34417,32.7441,1615,"UAL240"
2017-07-15 05:49:29,-117.29535,32.67975,2286,"UAL240"
2017-07-15 05:50:29,-117.2275,32.62868,2926,"UAL240"
2017-07-15 05:51:30,-117.12576,32.6213,3322,"UAL240"
2017-07-15 05:52:31,-117.00644,32.61161,3566,"UAL240"
2017-07-15 05:54:01,-116.81589,32.62185,4542,"UAL240"
2017-07-15 05:54:17,-116.78579,32.63619,4663,"UAL240"
2017-07-15 05:54:33,-116.76197,32.65719,4816,"UAL240"
2017-07-15 05:55:13,-116.72665,32.72199,5029,"UAL240"
2017-07-15 05:56:14,-116.67015,32.83921,5608,"UAL240"
2017-07-15 05:57:16,-116.61404,32.95442,6126,"UAL240"
2017-07-15 05:58:16,-116.55822,33.06633,6523,"UAL240"
2017-07-15 05:59:16,-116.50172,33.17336,6858,"UAL240"
2017-07-15 06:00:17,-116.44338,33.28445,7224,"UAL240"
2017-07-15 06:01:00,-116.39581,33.37166,7437,"UAL240"
2017-07-15 06:01:15,-116.36268,33.40897,7498,"UAL240"
2017-07-15 06:02:19,-116.24482,33.49941,7803,"UAL240"
2017-07-15 06:03:19,-116.11501,33.59427,8108,"UAL240"
2017-07-15 06:04:19,-115.99279,33.68362,8382,"UAL240"
2017-07-15 06:05:22,-115.86273,33.7783,8626,"UAL240"
2017-07-15 06:06:22,-115.73839,33.86852,8839,"UAL240"
2017-07-15 06:06:55,-115.66743,33.91983,8839,"UAL240"
2017-07-15 06:07:31,-115.59714,33.96986,8839,"UAL240"
2017-07-15 06:08:32,-115.4611,34.06669,8839,"UAL240"
2017-07-15 06:09:32,-115.33599,34.15691,8839,"UAL240"
2017-07-15 06:10:37,-115.19595,34.25732,8839,"UAL240"
2017-07-15 06:11:39,-115.06419,34.35095,8839,"UAL240"
2017-07-15 06:12:40,-114.93039,34.44585,8839,"UAL240"
2017-07-15 06:13:48,-114.78281,34.54977,8839,"UAL240"
2017-07-15 06:14:49,-114.65321,34.64087,8839,"UAL240"
2017-07-15 06:15:49,-114.5244,34.73081,8839,"UAL240"
2017-07-15 06:16:56,-114.36403,34.81453,8839,"UAL240"
2017-07-15 06:16:56,-114.37195,34.81111,8839,"UAL240"
2017-07-15 06:17:57,-114.21341,34.8814,8839,"UAL240"
2017-07-15 06:17:57,-114.22444,34.87639,8839,"UAL240"
2017-07-15 06:19:01,-114.05291,34.95184,8839,"UAL240"
2017-07-15 06:20:03,-113.89835,35.01933,8839,"UAL240"
2017-07-15 06:20:33,-113.82202,35.05249,8839,"UAL240"
2017-07-15 06:21:03,-113.74644,35.0853,8839,"UAL240"
2017-07-15 06:21:34,-113.66999,35.11835,8839,"UAL240"
2017-07-15 06:22:04,-113.59245,35.15197,8839,"UAL240"
2017-07-15 06:22:35,-113.51503,35.18548,8839,"UAL240"
2017-07-15 06:23:10,-113.42526,35.22409,8839,"UAL240"
2017-07-15 06:23:40,-113.34972,35.25641,8839,"UAL240"
2017-07-15 06:24:13,-113.27319,35.2892,8839,"UAL240"
2017-07-15 06:24:43,-113.19261,35.32374,8839,"UAL240"
2017-07-15 06:25:13,-113.11626,35.35625,8839,"UAL240"
2017-07-15 06:25:43,-113.03675,35.39004,8839,"UAL240"
2017-07-15 06:26:13,-112.96137,35.42197,8839,"UAL240"
2017-07-15 06:26:43,-112.88458,35.45442,8839,"UAL240"
2017-07-15 06:27:45,-112.72645,35.52141,8931,"UAL240"
2017-07-15 06:28:46,-112.59098,35.5784,9114,"UAL240"
2017-07-15 06:29:47,-112.42292,35.64857,9449,"UAL240"
2017-07-15 06:30:47,-112.26543,35.71409,9449,"UAL240"
2017-07-15 06:31:47,-112.11359,35.77707,9784,"UAL240"
2017-07-15 06:32:50,-111.95583,35.84203,10058,"UAL240"
2017-07-15 06:33:58,-111.78847,35.91083,10058,"UAL240"
2017-07-15 06:34:29,-111.71763,35.93982,10058,"UAL240"
2017-07-15 06:35:05,-111.62028,35.97943,10058,"UAL240"
2017-07-15 06:35:35,-111.54425,36.0103,10058,"UAL240"
2017-07-15 06:36:05,-111.47138,36.03976,10058,"UAL240"
