"long","lat","order","hole","piece","id","group"
-117.236557,32.781129,1848526,FALSE,"1","06073007702","06073007702.1"
-117.236587,32.781275,1848527,FALSE,"1","06073007702","06073007702.1"
-117.236655,32.781568,1848528,FALSE,"1","06073007702","06073007702.1"
-117.236711,32.781809,1848529,FALSE,"1","06073007702","06073007702.1"
-117.236732,32.782001,1848530,FALSE,"1","06073007702","06073007702.1"
-117.236736,32.782071,1848531,FALSE,"1","06073007702","06073007702.1"
-117.236673,32.782465,1848532,FALSE,"1","06073007702","06073007702.1"
-117.236626,32.782764,1848533,FALSE,"1","06073007702","06073007702.1"
-117.236541,32.783174,1848534,FALSE,"1","06073007702","06073007702.1"
-117.236338,32.784167,1848535,FALSE,"1","06073007702","06073007702.1"
-117.236305,32.78433,1848536,FALSE,"1","06073007702","06073007702.1"
-117.236298,32.784405,1848537,FALSE,"1","06073007702","06073007702.1"
-117.23629,32.784494,1848538,FALSE,"1","06073007702","06073007702.1"
-117.236295,32.784659,1848539,FALSE,"1","06073007702","06073007702.1"
-117.236315,32.784809,1848540,FALSE,"1","06073007702","06073007702.1"
-117.236318,32.784822,1848541,FALSE,"1","06073007702","06073007702.1"
-117.236387,32.785227,1848542,FALSE,"1","06073007702","06073007702.1"
-117.236449,32.78559,1848543,FALSE,"1","06073007702","06073007702.1"
-117.23649,32.785737,1848544,FALSE,"1","06073007702","06073007702.1"
-117.236678,32.786224,1848545,FALSE,"1","06073007702","06073007702.1"
-117.236743,32.786406,1848546,FALSE,"1","06073007702","06073007702.1"
-117.236883,32.786794,1848547,FALSE,"1","06073007702","06073007702.1"
-117.237004,32.787185,1848548,FALSE,"1","06073007702","06073007702.1"
-117.237369,32.788359,1848549,FALSE,"1","06073007702","06073007702.1"
-117.237491,32.788752,1848550,FALSE,"1","06073007702","06073007702.1"
-117.237715,32.789468,1848551,FALSE,"1","06073007702","06073007702.1"
-117.237888,32.79002,1848552,FALSE,"1","06073007702","06073007702.1"
-117.238284,32.791288,1848553,FALSE,"1","06073007702","06073007702.1"
-117.238387,32.791618,1848554,FALSE,"1","06073007702","06073007702.1"
-117.238448,32.791812,1848555,FALSE,"1","06073007702","06073007702.1"
-117.238611,32.792335,1848556,FALSE,"1","06073007702","06073007702.1"
-117.23871,32.792658,1848557,FALSE,"1","06073007702","06073007702.1"
-117.238982,32.793541,1848558,FALSE,"1","06073007702","06073007702.1"
-117.239006,32.79363,1848559,FALSE,"1","06073007702","06073007702.1"
-117.239095,32.793958,1848560,FALSE,"1","06073007702","06073007702.1"
-117.234169,32.810248,1848561,FALSE,"1","06073007800","06073007800.1"
-117.233604,32.810361,1848562,FALSE,"1","06073007800","06073007800.1"
-117.23191,32.810699,1848563,FALSE,"1","06073007800","06073007800.1"
-117.231346,32.810814,1848564,FALSE,"1","06073007800","06073007800.1"
-117.231207,32.810844,1848565,FALSE,"1","06073007800","06073007800.1"
-117.230789,32.810934,1848566,FALSE,"1","06073007800","06073007800.1"
-117.230651,32.810965,1848567,FALSE,"1","06073007800","06073007800.1"
-117.230278,32.811045,1848568,FALSE,"1","06073007800","06073007800.1"
-117.229159,32.811287,1848569,FALSE,"1","06073007800","06073007800.1"
-117.228787,32.81137,1848570,FALSE,"1","06073007800","06073007800.1"
-117.228475,32.811438,1848571,FALSE,"1","06073007800","06073007800.1"
-117.227542,32.811642,1848572,FALSE,"1","06073007800","06073007800.1"
-117.227232,32.811712,1848573,FALSE,"1","06073007800","06073007800.1"
-117.227132,32.811734,1848574,FALSE,"1","06073007800","06073007800.1"
-117.226834,32.811799,1848575,FALSE,"1","06073007800","06073007800.1"
-117.226735,32.811823,1848576,FALSE,"1","06073007800","06073007800.1"
-117.226486,32.811877,1848577,FALSE,"1","06073007800","06073007800.1"
-117.226194,32.811942,1848578,FALSE,"1","06073007800","06073007800.1"
-117.226131,32.811957,1848579,FALSE,"1","06073007800","06073007800.1"
-117.22605,32.811965,1848580,FALSE,"1","06073007800","06073007800.1"
-117.225956,32.811959,1848581,FALSE,"1","06073007800","06073007800.1"
-117.225739,32.811909,1848582,FALSE,"1","06073007800","06073007800.1"
-117.225492,32.811855,1848583,FALSE,"1","06073007800","06073007800.1"
-117.225522,32.811784,1848584,FALSE,"1","06073007800","06073007800.1"
-117.225531,32.811715,1848585,FALSE,"1","06073007800","06073007800.1"
-117.225526,32.811683,1848586,FALSE,"1","06073007800","06073007800.1"
-117.225522,32.811647,1848587,FALSE,"1","06073007800","06073007800.1"
-117.22534,32.811182,1848588,FALSE,"1","06073007800","06073007800.1"
-117.225275,32.811016,1848589,FALSE,"1","06073007800","06073007800.1"
-117.225271,32.811007,1848590,FALSE,"1","06073007800","06073007800.1"
-117.225244,32.810875,1848591,FALSE,"1","06073007800","06073007800.1"
-117.22516,32.810453,1848592,FALSE,"1","06073007800","06073007800.1"
-117.225133,32.810313,1848593,FALSE,"1","06073007800","06073007800.1"
-117.225104,32.810164,1848594,FALSE,"1","06073007800","06073007800.1"
-117.225017,32.80972,1848595,FALSE,"1","06073007800","06073007800.1"
-117.224989,32.809572,1848596,FALSE,"1","06073007800","06073007800.1"
-117.224976,32.809511,1848597,FALSE,"1","06073007800","06073007800.1"
-117.224939,32.809328,1848598,FALSE,"1","06073007800","06073007800.1"
-117.224927,32.809268,1848599,FALSE,"1","06073007800","06073007800.1"
-117.225167,32.809216,1848600,FALSE,"1","06073007800","06073007800.1"
-117.225887,32.809061,1848601,FALSE,"1","06073007800","06073007800.1"
-117.22616,32.809005,1848602,FALSE,"1","06073007800","06073007800.1"
-117.226069,32.808824,1848603,FALSE,"1","06073007800","06073007800.1"
-117.226052,32.808767,1848604,FALSE,"1","06073007800","06073007800.1"
-117.225976,32.808523,1848605,FALSE,"1","06073007800","06073007800.1"
-117.225905,32.808301,1848606,FALSE,"1","06073007800","06073007800.1"
-117.225893,32.808265,1848607,FALSE,"1","06073007800","06073007800.1"
-117.225834,32.808079,1848608,FALSE,"1","06073007800","06073007800.1"
-117.225648,32.808118,1848609,FALSE,"1","06073007800","06073007800.1"
-117.225111,32.808232,1848610,FALSE,"1","06073007800","06073007800.1"
-117.225092,32.808231,1848611,FALSE,"1","06073007800","06073007800.1"
-117.225029,32.808232,1848612,FALSE,"1","06073007800","06073007800.1"
-117.224966,32.80822,1848613,FALSE,"1","06073007800","06073007800.1"
-117.224908,32.808199,1848614,FALSE,"1","06073007800","06073007800.1"
-117.224858,32.808053,1848615,FALSE,"1","06073007800","06073007800.1"
-117.224848,32.807985,1848616,FALSE,"1","06073007800","06073007800.1"
-117.224821,32.807921,1848617,FALSE,"1","06073007800","06073007800.1"
-117.224779,32.807862,1848618,FALSE,"1","06073007800","06073007800.1"
-117.224753,32.807839,1848619,FALSE,"1","06073007800","06073007800.1"
-117.224723,32.807812,1848620,FALSE,"1","06073007800","06073007800.1"
-117.224291,32.807571,1848621,FALSE,"1","06073007800","06073007800.1"
-117.224244,32.80756,1848622,FALSE,"1","06073007800","06073007800.1"
-117.224192,32.807559,1848623,FALSE,"1","06073007800","06073007800.1"
-117.223788,32.807606,1848624,FALSE,"1","06073007800","06073007800.1"
-117.223668,32.80762,1848625,FALSE,"1","06073007800","06073007800.1"
-117.223635,32.807617,1848626,FALSE,"1","06073007800","06073007800.1"
-117.223555,32.807612,1848627,FALSE,"1","06073007800","06073007800.1"
-117.223428,32.807588,1848628,FALSE,"1","06073007800","06073007800.1"
-117.223307,32.807547,1848629,FALSE,"1","06073007800","06073007800.1"
-117.223251,32.807522,1848630,FALSE,"1","06073007800","06073007800.1"
-117.223204,32.807609,1848631,FALSE,"1","06073007800","06073007800.1"
-117.223148,32.807677,1848632,FALSE,"1","06073007800","06073007800.1"
-117.22311,32.807713,1848633,FALSE,"1","06073007800","06073007800.1"
-117.222991,32.807811,1848634,FALSE,"1","06073007800","06073007800.1"
-117.222916,32.807874,1848635,FALSE,"1","06073007800","06073007800.1"
-117.222763,32.808003,1848636,FALSE,"1","06073007800","06073007800.1"
-117.222306,32.808391,1848637,FALSE,"1","06073007800","06073007800.1"
-117.222242,32.808448,1848638,FALSE,"1","06073007800","06073007800.1"
-117.222196,32.80852,1848639,FALSE,"1","06073007800","06073007800.1"
-117.222185,32.808547,1848640,FALSE,"1","06073007800","06073007800.1"
-117.22216,32.808627,1848641,FALSE,"1","06073007800","06073007800.1"
-117.222159,32.808636,1848642,FALSE,"1","06073007800","06073007800.1"
-117.222153,32.808709,1848643,FALSE,"1","06073007800","06073007800.1"
-117.222163,32.808791,1848644,FALSE,"1","06073007800","06073007800.1"
-117.222198,32.808908,1848645,FALSE,"1","06073007800","06073007800.1"
-117.222202,32.808921,1848646,FALSE,"1","06073007800","06073007800.1"
-117.222225,32.808998,1848647,FALSE,"1","06073007800","06073007800.1"
-117.222016,32.80904,1848648,FALSE,"1","06073007800","06073007800.1"
-117.221388,32.809168,1848649,FALSE,"1","06073007800","06073007800.1"
-117.22118,32.809212,1848650,FALSE,"1","06073007800","06073007800.1"
-117.220877,32.809272,1848651,FALSE,"1","06073007800","06073007800.1"
-117.219968,32.809455,1848652,FALSE,"1","06073007800","06073007800.1"
-117.219666,32.809518,1848653,FALSE,"1","06073007800","06073007800.1"
-117.21968,32.809601,1848654,FALSE,"1","06073007800","06073007800.1"
-117.219722,32.809851,1848655,FALSE,"1","06073007800","06073007800.1"
-117.219736,32.809935,1848656,FALSE,"1","06073007800","06073007800.1"
-117.219947,32.810612,1848657,FALSE,"1","06073007800","06073007800.1"
-117.220052,32.810947,1848658,FALSE,"1","06073007800","06073007800.1"
-117.220126,32.811275,1848659,FALSE,"1","06073007800","06073007800.1"
-117.220241,32.811645,1848660,FALSE,"1","06073007800","06073007800.1"
-117.220392,32.811928,1848661,FALSE,"1","06073007800","06073007800.1"
-117.220724,32.812455,1848662,FALSE,"1","06073007800","06073007800.1"
-117.221149,32.813223,1848663,FALSE,"1","06073007800","06073007800.1"
-117.22093,32.812926,1848664,FALSE,"1","06073007800","06073007800.1"
-117.220276,32.812038,1848665,FALSE,"1","06073007800","06073007800.1"
-117.220058,32.811741,1848666,FALSE,"1","06073007800","06073007800.1"
-117.220067,32.811792,1848667,FALSE,"1","06073007800","06073007800.1"
-117.220076,32.811889,1848668,FALSE,"1","06073007800","06073007800.1"
-117.220093,32.812053,1848669,FALSE,"1","06073007800","06073007800.1"
-117.220106,32.812182,1848670,FALSE,"1","06073007800","06073007800.1"
-117.220116,32.812281,1848671,FALSE,"1","06073007800","06073007800.1"
-117.219515,32.811565,1848672,FALSE,"1","06073007800","06073007800.1"
-117.217889,32.809397,1848673,FALSE,"1","06073007800","06073007800.1"
-117.217485,32.80886,1848674,FALSE,"1","06073007800","06073007800.1"
-117.217451,32.808622,1848675,FALSE,"1","06073007800","06073007800.1"
-117.215954,32.806961,1848676,FALSE,"1","06073007800","06073007800.1"
-117.216037,32.806768,1848677,FALSE,"1","06073007800","06073007800.1"
-117.216003,32.806717,1848678,FALSE,"1","06073007800","06073007800.1"
-117.215321,32.805956,1848679,FALSE,"1","06073007800","06073007800.1"
-117.214703,32.805159,1848680,FALSE,"1","06073007800","06073007800.1"
-117.213849,32.803995,1848681,FALSE,"1","06073007800","06073007800.1"
-117.2131,32.80288,1848682,FALSE,"1","06073007800","06073007800.1"
-117.212251,32.801489,1848683,FALSE,"1","06073007800","06073007800.1"
-117.212071,32.801151,1848684,FALSE,"1","06073007800","06073007800.1"
-117.211876,32.800758,1848685,FALSE,"1","06073007800","06073007800.1"
-117.211295,32.799581,1848686,FALSE,"1","06073007800","06073007800.1"
-117.211101,32.799191,1848687,FALSE,"1","06073007800","06073007800.1"
-117.210764,32.798629,1848688,FALSE,"1","06073007800","06073007800.1"
-117.209754,32.796946,1848689,FALSE,"1","06073007800","06073007800.1"
-117.209418,32.796386,1848690,FALSE,"1","06073007800","06073007800.1"
-117.209704,32.796698,1848691,FALSE,"1","06073007800","06073007800.1"
-117.210086,32.797117,1848692,FALSE,"1","06073007800","06073007800.1"
-117.210453,32.797604,1848693,FALSE,"1","06073007800","06073007800.1"
-117.21052,32.797679,1848694,FALSE,"1","06073007800","06073007800.1"
-117.210739,32.797923,1848695,FALSE,"1","06073007800","06073007800.1"
-117.210808,32.797992,1848696,FALSE,"1","06073007800","06073007800.1"
-117.210851,32.798035,1848697,FALSE,"1","06073007800","06073007800.1"
-117.210979,32.798164,1848698,FALSE,"1","06073007800","06073007800.1"
-117.211023,32.798207,1848699,FALSE,"1","06073007800","06073007800.1"
-117.211099,32.798282,1848700,FALSE,"1","06073007800","06073007800.1"
-117.211147,32.798332,1848701,FALSE,"1","06073007800","06073007800.1"
-117.211341,32.798499,1848702,FALSE,"1","06073007800","06073007800.1"
-117.211423,32.798572,1848703,FALSE,"1","06073007800","06073007800.1"
-117.211756,32.798862,1848704,FALSE,"1","06073007800","06073007800.1"
-117.211863,32.798956,1848705,FALSE,"1","06073007800","06073007800.1"
-117.212732,32.799764,1848706,FALSE,"1","06073007800","06073007800.1"
-117.212748,32.799779,1848707,FALSE,"1","06073007800","06073007800.1"
-117.21306,32.800063,1848708,FALSE,"1","06073007800","06073007800.1"
-117.213095,32.800089,1848709,FALSE,"1","06073007800","06073007800.1"
-117.2132,32.800173,1848710,FALSE,"1","06073007800","06073007800.1"
-117.213236,32.800202,1848711,FALSE,"1","06073007800","06073007800.1"
-117.213333,32.800279,1848712,FALSE,"1","06073007800","06073007800.1"
-117.213625,32.80051,1848713,FALSE,"1","06073007800","06073007800.1"
-117.213723,32.800588,1848714,FALSE,"1","06073007800","06073007800.1"
-117.213954,32.800772,1848715,FALSE,"1","06073007800","06073007800.1"
-117.214055,32.800852,1848716,FALSE,"1","06073007800","06073007800.1"
-117.214636,32.801342,1848717,FALSE,"1","06073007800","06073007800.1"
-117.214863,32.801533,1848718,FALSE,"1","06073007800","06073007800.1"
-117.214915,32.801564,1848719,FALSE,"1","06073007800","06073007800.1"
-117.215011,32.80162,1848720,FALSE,"1","06073007800","06073007800.1"
-117.215076,32.801653,1848721,FALSE,"1","06073007800","06073007800.1"
-117.215131,32.801682,1848722,FALSE,"1","06073007800","06073007800.1"
-117.215219,32.801728,1848723,FALSE,"1","06073007800","06073007800.1"
-117.215403,32.801811,1848724,FALSE,"1","06073007800","06073007800.1"
-117.215607,32.80189,1848725,FALSE,"1","06073007800","06073007800.1"
-117.215642,32.801904,1848726,FALSE,"1","06073007800","06073007800.1"
-117.215886,32.801981,1848727,FALSE,"1","06073007800","06073007800.1"
-117.216487,32.802133,1848728,FALSE,"1","06073007800","06073007800.1"
-117.216683,32.802185,1848729,FALSE,"1","06073007800","06073007800.1"
-117.216965,32.802253,1848730,FALSE,"1","06073007800","06073007800.1"
-117.21712,32.802282,1848731,FALSE,"1","06073007800","06073007800.1"
-117.217314,32.802319,1848732,FALSE,"1","06073007800","06073007800.1"
-117.217635,32.802363,1848733,FALSE,"1","06073007800","06073007800.1"
-117.217686,32.802369,1848734,FALSE,"1","06073007800","06073007800.1"
-117.217977,32.802396,1848735,FALSE,"1","06073007800","06073007800.1"
-117.218058,32.8024,1848736,FALSE,"1","06073007800","06073007800.1"
-117.218302,32.802413,1848737,FALSE,"1","06073007800","06073007800.1"
-117.218611,32.802415,1848738,FALSE,"1","06073007800","06073007800.1"
-117.218904,32.802405,1848739,FALSE,"1","06073007800","06073007800.1"
-117.219228,32.802381,1848740,FALSE,"1","06073007800","06073007800.1"
-117.219332,32.802368,1848741,FALSE,"1","06073007800","06073007800.1"
-117.219598,32.802335,1848742,FALSE,"1","06073007800","06073007800.1"
-117.219753,32.802305,1848743,FALSE,"1","06073007800","06073007800.1"
-117.219809,32.802293,1848744,FALSE,"1","06073007800","06073007800.1"
-117.219979,32.802261,1848745,FALSE,"1","06073007800","06073007800.1"
-117.220036,32.802251,1848746,FALSE,"1","06073007800","06073007800.1"
-117.220462,32.802165,1848747,FALSE,"1","06073007800","06073007800.1"
-117.220581,32.802142,1848748,FALSE,"1","06073007800","06073007800.1"
-117.221742,32.801907,1848749,FALSE,"1","06073007800","06073007800.1"
-117.221839,32.801888,1848750,FALSE,"1","06073007800","06073007800.1"
-117.221992,32.801857,1848751,FALSE,"1","06073007800","06073007800.1"
-117.222144,32.801827,1848752,FALSE,"1","06073007800","06073007800.1"
-117.222169,32.801822,1848753,FALSE,"1","06073007800","06073007800.1"
-117.22218,32.801819,1848754,FALSE,"1","06073007800","06073007800.1"
-117.222214,32.801813,1848755,FALSE,"1","06073007800","06073007800.1"
-117.222226,32.801811,1848756,FALSE,"1","06073007800","06073007800.1"
-117.22204,32.801615,1848757,FALSE,"1","06073007800","06073007800.1"
-117.221958,32.801448,1848758,FALSE,"1","06073007800","06073007800.1"
-117.221901,32.801248,1848759,FALSE,"1","06073007800","06073007800.1"
-117.22158,32.800113,1848760,FALSE,"1","06073007800","06073007800.1"
-117.221473,32.799735,1848761,FALSE,"1","06073007800","06073007800.1"
-117.22124,32.799455,1848762,FALSE,"1","06073007800","06073007800.1"
-117.220819,32.798949,1848763,FALSE,"1","06073007800","06073007800.1"
-117.221128,32.798644,1848764,FALSE,"1","06073007800","06073007800.1"
-117.221161,32.798613,1848765,FALSE,"1","06073007800","06073007800.1"
-117.221274,32.798501,1848766,FALSE,"1","06073007800","06073007800.1"
-117.221388,32.798389,1848767,FALSE,"1","06073007800","06073007800.1"
-117.222099,32.798124,1848768,FALSE,"1","06073007800","06073007800.1"
-117.224015,32.797412,1848769,FALSE,"1","06073007800","06073007800.1"
-117.224248,32.797395,1848770,FALSE,"1","06073007800","06073007800.1"
-117.225006,32.797341,1848771,FALSE,"1","06073007800","06073007800.1"
-117.225059,32.797333,1848772,FALSE,"1","06073007800","06073007800.1"
-117.225221,32.79731,1848773,FALSE,"1","06073007800","06073007800.1"
-117.225276,32.797303,1848774,FALSE,"1","06073007800","06073007800.1"
-117.225352,32.797286,1848775,FALSE,"1","06073007800","06073007800.1"
-117.22544,32.797267,1848776,FALSE,"1","06073007800","06073007800.1"
-117.225582,32.797237,1848777,FALSE,"1","06073007800","06073007800.1"
-117.225659,32.797221,1848778,FALSE,"1","06073007800","06073007800.1"
-117.226163,32.797109,1848779,FALSE,"1","06073007800","06073007800.1"
-117.227678,32.796776,1848780,FALSE,"1","06073007800","06073007800.1"
-117.228097,32.796685,1848781,FALSE,"1","06073007800","06073007800.1"
-117.228145,32.79661,1848782,FALSE,"1","06073007800","06073007800.1"
-117.228507,32.796526,1848783,FALSE,"1","06073007800","06073007800.1"
-117.229593,32.796279,1848784,FALSE,"1","06073007800","06073007800.1"
-117.229956,32.796197,1848785,FALSE,"1","06073007800","06073007800.1"
-117.230007,32.796363,1848786,FALSE,"1","06073007800","06073007800.1"
-117.230017,32.796394,1848787,FALSE,"1","06073007800","06073007800.1"
-117.230077,32.796591,1848788,FALSE,"1","06073007800","06073007800.1"
-117.230147,32.79681,1848789,FALSE,"1","06073007800","06073007800.1"
-117.230163,32.796861,1848790,FALSE,"1","06073007800","06073007800.1"
-117.230216,32.797028,1848791,FALSE,"1","06073007800","06073007800.1"
-117.230273,32.797213,1848792,FALSE,"1","06073007800","06073007800.1"
-117.230288,32.797261,1848793,FALSE,"1","06073007800","06073007800.1"
-117.230361,32.797494,1848794,FALSE,"1","06073007800","06073007800.1"
-117.230434,32.797727,1848795,FALSE,"1","06073007800","06073007800.1"
-117.230448,32.797773,1848796,FALSE,"1","06073007800","06073007800.1"
-117.230506,32.79796,1848797,FALSE,"1","06073007800","06073007800.1"
-117.230564,32.798146,1848798,FALSE,"1","06073007800","06073007800.1"
-117.23058,32.798196,1848799,FALSE,"1","06073007800","06073007800.1"
-117.230655,32.798432,1848800,FALSE,"1","06073007800","06073007800.1"
-117.230728,32.798662,1848801,FALSE,"1","06073007800","06073007800.1"
-117.230741,32.798705,1848802,FALSE,"1","06073007800","06073007800.1"
-117.2308,32.798892,1848803,FALSE,"1","06073007800","06073007800.1"
-117.230861,32.799089,1848804,FALSE,"1","06073007800","06073007800.1"
-117.230872,32.799125,1848805,FALSE,"1","06073007800","06073007800.1"
-117.230944,32.799357,1848806,FALSE,"1","06073007800","06073007800.1"
-117.231026,32.799618,1848807,FALSE,"1","06073007800","06073007800.1"
-117.231045,32.799681,1848808,FALSE,"1","06073007800","06073007800.1"
-117.231107,32.799879,1848809,FALSE,"1","06073007800","06073007800.1"
-117.23115,32.800024,1848810,FALSE,"1","06073007800","06073007800.1"
-117.231186,32.800143,1848811,FALSE,"1","06073007800","06073007800.1"
-117.231265,32.800407,1848812,FALSE,"1","06073007800","06073007800.1"
-117.231282,32.800462,1848813,FALSE,"1","06073007800","06073007800.1"
-117.231296,32.800508,1848814,FALSE,"1","06073007800","06073007800.1"
-117.231326,32.800609,1848815,FALSE,"1","06073007800","06073007800.1"
-117.231342,32.800662,1848816,FALSE,"1","06073007800","06073007800.1"
-117.231391,32.800821,1848817,FALSE,"1","06073007800","06073007800.1"
-117.231408,32.800875,1848818,FALSE,"1","06073007800","06073007800.1"
-117.231464,32.80106,1848819,FALSE,"1","06073007800","06073007800.1"
-117.231479,32.801109,1848820,FALSE,"1","06073007800","06073007800.1"
-117.231549,32.801343,1848821,FALSE,"1","06073007800","06073007800.1"
-117.231618,32.801575,1848822,FALSE,"1","06073007800","06073007800.1"
-117.231631,32.80162,1848823,FALSE,"1","06073007800","06073007800.1"
-117.231688,32.801807,1848824,FALSE,"1","06073007800","06073007800.1"
-117.231744,32.801993,1848825,FALSE,"1","06073007800","06073007800.1"
-117.23176,32.802044,1848826,FALSE,"1","06073007800","06073007800.1"
-117.231833,32.802281,1848827,FALSE,"1","06073007800","06073007800.1"
-117.231902,32.802512,1848828,FALSE,"1","06073007800","06073007800.1"
-117.231915,32.802554,1848829,FALSE,"1","06073007800","06073007800.1"
-117.231972,32.802742,1848830,FALSE,"1","06073007800","06073007800.1"
-117.232026,32.802926,1848831,FALSE,"1","06073007800","06073007800.1"
-117.232043,32.802982,1848832,FALSE,"1","06073007800","06073007800.1"
-117.232113,32.803221,1848833,FALSE,"1","06073007800","06073007800.1"
-117.232183,32.803445,1848834,FALSE,"1","06073007800","06073007800.1"
-117.232194,32.803483,1848835,FALSE,"1","06073007800","06073007800.1"
-117.232252,32.803669,1848836,FALSE,"1","06073007800","06073007800.1"
-117.232309,32.803855,1848837,FALSE,"1","06073007800","06073007800.1"
-117.232324,32.803903,1848838,FALSE,"1","06073007800","06073007800.1"
-117.232396,32.804136,1848839,FALSE,"1","06073007800","06073007800.1"
-117.23247,32.804367,1848840,FALSE,"1","06073007800","06073007800.1"
-117.232484,32.804412,1848841,FALSE,"1","06073007800","06073007800.1"
-117.232543,32.804598,1848842,FALSE,"1","06073007800","06073007800.1"
-117.232601,32.804783,1848843,FALSE,"1","06073007800","06073007800.1"
-117.232617,32.804831,1848844,FALSE,"1","06073007800","06073007800.1"
-117.232691,32.805064,1848845,FALSE,"1","06073007800","06073007800.1"
-117.232764,32.805295,1848846,FALSE,"1","06073007800","06073007800.1"
-117.232777,32.805338,1848847,FALSE,"1","06073007800","06073007800.1"
-117.232836,32.805525,1848848,FALSE,"1","06073007800","06073007800.1"
-117.232895,32.805712,1848849,FALSE,"1","06073007800","06073007800.1"
-117.232909,32.805756,1848850,FALSE,"1","06073007800","06073007800.1"
-117.232981,32.805988,1848851,FALSE,"1","06073007800","06073007800.1"
-117.233056,32.806226,1848852,FALSE,"1","06073007800","06073007800.1"
-117.233071,32.806275,1848853,FALSE,"1","06073007800","06073007800.1"
-117.23313,32.806465,1848854,FALSE,"1","06073007800","06073007800.1"
-117.233177,32.806592,1848855,FALSE,"1","06073007800","06073007800.1"
-117.233201,32.806639,1848856,FALSE,"1","06073007800","06073007800.1"
-117.233273,32.806762,1848857,FALSE,"1","06073007800","06073007800.1"
-117.233315,32.806864,1848858,FALSE,"1","06073007800","06073007800.1"
-117.233322,32.806901,1848859,FALSE,"1","06073007800","06073007800.1"
-117.233331,32.806945,1848860,FALSE,"1","06073007800","06073007800.1"
-117.233333,32.807041,1848861,FALSE,"1","06073007800","06073007800.1"
-117.233316,32.807136,1848862,FALSE,"1","06073007800","06073007800.1"
-117.233281,32.80723,1848863,FALSE,"1","06073007800","06073007800.1"
-117.233236,32.807303,1848864,FALSE,"1","06073007800","06073007800.1"
-117.233211,32.807333,1848865,FALSE,"1","06073007800","06073007800.1"
-117.232852,32.807651,1848866,FALSE,"1","06073007800","06073007800.1"
-117.232774,32.807739,1848867,FALSE,"1","06073007800","06073007800.1"
-117.232705,32.807839,1848868,FALSE,"1","06073007800","06073007800.1"
-117.232659,32.807928,1848869,FALSE,"1","06073007800","06073007800.1"
-117.232618,32.808046,1848870,FALSE,"1","06073007800","06073007800.1"
-117.232611,32.808078,1848871,FALSE,"1","06073007800","06073007800.1"
-117.232608,32.808094,1848872,FALSE,"1","06073007800","06073007800.1"
-117.232574,32.808556,1848873,FALSE,"1","06073007800","06073007800.1"
-117.232719,32.808523,1848874,FALSE,"1","06073007800","06073007800.1"
-117.233155,32.808425,1848875,FALSE,"1","06073007800","06073007800.1"
-117.233301,32.808393,1848876,FALSE,"1","06073007800","06073007800.1"
-117.233474,32.808763,1848877,FALSE,"1","06073007800","06073007800.1"
-117.233995,32.809877,1848878,FALSE,"1","06073007800","06073007800.1"
-117.234169,32.810248,1848879,FALSE,"1","06073007800","06073007800.1"
-117.247794,32.803231,1848880,FALSE,"1","06073007903","06073007903.1"
-117.247426,32.80331,1848881,FALSE,"1","06073007903","06073007903.1"
-117.246324,32.803548,1848882,FALSE,"1","06073007903","06073007903.1"
-117.245957,32.80363,1848883,FALSE,"1","06073007903","06073007903.1"
-117.245592,32.803708,1848884,FALSE,"1","06073007903","06073007903.1"
-117.244499,32.803947,1848885,FALSE,"1","06073007903","06073007903.1"
-117.244135,32.804027,1848886,FALSE,"1","06073007903","06073007903.1"
-117.243768,32.804108,1848887,FALSE,"1","06073007903","06073007903.1"
-117.24267,32.804353,1848888,FALSE,"1","06073007903","06073007903.1"
-117.242304,32.804435,1848889,FALSE,"1","06073007903","06073007903.1"
-117.241928,32.804518,1848890,FALSE,"1","06073007903","06073007903.1"
-117.240803,32.804767,1848891,FALSE,"1","06073007903","06073007903.1"
-117.240428,32.804851,1848892,FALSE,"1","06073007903","06073007903.1"
-117.24006,32.804932,1848893,FALSE,"1","06073007903","06073007903.1"
-117.238957,32.805177,1848894,FALSE,"1","06073007903","06073007903.1"
-117.23859,32.805259,1848895,FALSE,"1","06073007903","06073007903.1"
-117.238223,32.805338,1848896,FALSE,"1","06073007903","06073007903.1"
-117.237122,32.805577,1848897,FALSE,"1","06073007903","06073007903.1"
-117.236756,32.805658,1848898,FALSE,"1","06073007903","06073007903.1"
-117.236256,32.805768,1848899,FALSE,"1","06073007903","06073007903.1"
-117.234755,32.806102,1848900,FALSE,"1","06073007903","06073007903.1"
-117.234256,32.806214,1848901,FALSE,"1","06073007903","06073007903.1"
-117.234218,32.806215,1848902,FALSE,"1","06073007903","06073007903.1"
-117.234119,32.806244,1848903,FALSE,"1","06073007903","06073007903.1"
-117.234085,32.806252,1848904,FALSE,"1","06073007903","06073007903.1"
-117.234029,32.806264,1848905,FALSE,"1","06073007903","06073007903.1"
-117.233932,32.806287,1848906,FALSE,"1","06073007903","06073007903.1"
-117.233861,32.806302,1848907,FALSE,"1","06073007903","06073007903.1"
-117.233806,32.806315,1848908,FALSE,"1","06073007903","06073007903.1"
-117.23367,32.806345,1848909,FALSE,"1","06073007903","06073007903.1"
-117.233265,32.806434,1848910,FALSE,"1","06073007903","06073007903.1"
-117.23313,32.806465,1848911,FALSE,"1","06073007903","06073007903.1"
-117.233071,32.806275,1848912,FALSE,"1","06073007903","06073007903.1"
-117.233056,32.806226,1848913,FALSE,"1","06073007903","06073007903.1"
